Registry,Assignment,Organization Name,Organization Address
MA-M,C4CC37B,"DRS Naval Power Systems, Inc.",W126N7449 Flint Drive Menomonee Falls WI US 53051 
MA-M,C4CC37E,"Joby Aviation, Inc.",333 Encinal St Santa Cruz CA US 95060 
MA-M,C4CC373,"Qingdao Goertek Intelligent Sensor Co.,Ltd","F Building, Phase Ⅱ, Qingdao International Innovation Park, No. 1, Keyuanwei 1st Road Qingdao Shandong CN 266000 "
MA-M,C8FFBF0,"Shenzhen HC Electronic Technology Co.,LTD","2nd Floor, Building A4, Zhongjia Creative Park, No.65 Donghuan 2nd Road, Longhua District, Shenzhen Shenzhen Guang Dong CN 518000 "
MA-M,60A4345,"Hangzhou Lanly Technology Co., Ltd.","Room A2035-2A, floor 2, building 2, No. 148, Wuchang Avenue, Wuchang Street, Yuhang District, Hangzhou Hangzhou Zhejiang CN 310000 "
MA-M,C8FFBF4,"Beijing Jingyibeifang Instrument Co.,Ltd.","2 Shengfang Road, Qiangaomidian, Daxing District Beijing Beijing CN 102600 "
MA-M,C8FFBFB,PubliBike SA,Weltpoststrasse 5 Berne  CH 3015 
MA-M,C8FFBFD,ALDES DomNexX,84 allée Galilée Montbonnot St Martin  FR 38330 
MA-M,1063A39,Nexite,126 Yigal Alon st. Tel-Aviv  IL 6744332 
MA-M,3049503,Morgan Schaffer,8300 rue St-Patrick bureau 150 LaSalle Quebec CA H8N 2H1 
MA-M,5C87D84,TELFI TECHNOLOGIES PRIVATE LIMITED,"TELFI TECHNOLOGIES PRIVATE LIMITED1/301,2nd floor, Palkalai Nagar avenue, Palavakkam CHENNAI TAMILNADU IN 600041 "
MA-M,1063A31,"Jacobs Technology, Inc.",7765 Old Telegraph Road Severn MD US 21144 
MA-M,1063A3A,ITAB Shop products,Instrumentvägen 2 Jönköping Jonkoping SE 55302 
MA-M,5C87D86,"Shanghai Jianyi Technology Co., Ltd","300 Fang Chun Rd., Zhangjiang Hi-Tech Park, Pudong New Area Shanghai Shanghai CN 201203 "
MA-M,5C87D8D,Zilia Technologies,"Tegula, 888 Atibaia Sao Paulo BR 12952820 "
MA-M,5C87D85,"Hangzhou Advanced Intelligent Manufacturing Systems Co.,Ltd.","16-18F Bldg. B, 482 Qianmo Rd., Binjiang Dist., Hangzhou,  CN 310015 "
MA-M,5C87D89,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,5C87D82,Freeus LLC,"1069 Stewart Drive, Suites 3-6 Ogden UT US 84404 "
MA-M,5C5A4C1,Orchid Products Limited,"Unit 702, 7th Floor, One Hung To Road Kwun Tong Hong Kong HK kl1 "
MA-M,5C5A4CA,"Chengdu Skysoft Info&Tech Co.,Ltd.","7th floor, Building C7, Tianfu Software Park, No.219 Tianhua 2nd Road, High tech Zone Chengdu Sichuan CN 610041 "
MA-M,5C5A4CE,AI-RIDER CORPORATION,"4F., NO.6, WENHU ST., NEIHU DIST. Taipei City  TW 11445 "
MA-M,F87A396,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,F87A390,"HANGZHOU YONGXIE TECHNOLOGY CO., LTD",Xiaoshan District Yiqiao Town Xudongshan village Chenjia 137 Hangzhou City Zhejiang Province CN 310014 
MA-M,F87A392,"Total-one TECHNOLOGY CO., LTD.","3F.-1, No.18, Ln. 48, Singshan Rd., Neihu Dist.,  Taipei  TW 11469 "
MA-M,F87A399,Shenzhenshilemaikejiyouxiangongsi,"Suite 201 & 102,No.7 Building,66 Tongli Road, Tongxin Community, Baolong Street, Longgang District Shenzhen Guangdong CN 518116 "
MA-M,F87A397,"Shenzhen Electron Technology Co., LTD.","Building 2, Yingfeng Industrial Zone, Tantou Community, Songgang Street, Bao'an District Shenzhen Guangzhou CN 51800 "
MA-M,3446631,Chain Reaction Ltd,2 HaCarmel St. Alon Building B PO BOX 294 Yokneam llit  IL 2069204  
MA-M,3446633,LA Clippers,3930 W. Century Blvd Inglewood CA US 90303 
MA-M,3446636,China Motor Corporation,"No.618, Xiucai Rd., Yangmei Dist., Taoyuan City 326, Taiwan (R.O.C.) Taoyuan   TW 326 "
MA-M,08DA33B,"Shenzhen Fanxiang lnformation Technology Co.,Ltd","Room 701, Building A, Ruziniu Building,No.56Zhonghao 1st Road,Xiangjiaotang Community,Bantian Street,Longgang ,District,Shenzhen Shenzhen  CN 518000 "
MA-M,08DA33D,Shanghai ReeLink Global Communication Company LTD,"#1 Building,8218 Jinda  Road, Fengxian District, Shanghai, China Shanghai  CN 201203 "
MA-M,344663E,"Shenzhen ELECQ Technology Co.,Ltd","7th Floor, Building 9, Changyuan Xincai, Gaoxin Middle 1st Road No.2, Nanshan, Shenzhen Shenzhen  CN 518000 "
MA-M,08DA33A,"JAKA Robotics Co., Ltd.","Building 33-35, No.610 Jianchuan Rd, Minhang District Shanghai  CN 200240 "
MA-M,08DA330,Smart and connective,Rue Claude Daunesse Valbonne  FR 06560 
MA-M,48E6C6D,Digital Matter Pty Ltd,9/100 Railway Rd Subiaco WA AU 6008 
MA-M,48E6C6A,AL HAMI INFORMATION TECHNOLOGY - L.L.C,"Blue Sky Tower, Office No. 1302, Abu Dhabi AbuDhabi AbuDhabi AE 29100 "
MA-M,48E6C62,Satlab,Alfred Nobels Vej 27 Aalborg Ø  DK 9220 
MA-M,F420559,"Lens Technology (Xiangtan) Co.,Ltd","16 Baishi West Road, Xiangtan Economic and Technological Development Zone Xiangtan Hunan CN 411100 "
MA-M,F420555,Proqualit Telecom LTDA,Avenida João XXIII - Bloco I Paraisópolis Minas Gerais BR 37660000 
MA-M,248625B,Wynd Labs,"2nd Fl., Goodman’s Bay Corporate Centre,  West Bay Street Nassau New Providence Island BS SP-61567 "
MA-M,2486251,"Shenzhen LianwangRuijie Communication Technology Co, Ltd.","502, Factory Building, Mai Feng Industrial Zone, No.34 Gui Yuan Road, Gui Xiang Community, Guanlan Street, Longhua District Shenzhen Guangdong CN 518000 "
MA-M,48E6C68,"SANWA ELECTRONIC INSTRUMENT CO.,LTD","1-2-50,YOSHITA HONMACHI HIGASHI-OSAKA OSAKA JP 578-0982 "
MA-M,248625D,"Chengdu HOLDTECS Co.,Ltd","Building 1, No. 30 Xixin Avenue, Chengdu Chengdu SiChuan CN 610000 "
MA-M,AC86D15,"Hangzhou Lingban Technology Co., Ltd","Building 18, Xixi Art Collection Village, Yuhang District Hangzhou City, Zhejiang Province  CN 310030 "
MA-M,AC86D13,Inovaxe Corporation,"1141 South Rogers Circle, Suite 7 Boca Raton FL US 33487 "
MA-M,485E0E7,Shanghai B&A automation.net,"Building69, No.328 Hengyong Road,Jia'ding District, Shanghai 201802, P.R.C; Shanghai  CN 201802 "
MA-M,AC86D18,PK Sound,235075 Ryan Rd Rocky View AB CA T1X 0K3 
MA-M,485E0E1,"Dongguan YEHUO Technology Co.,LTD","Room 401, No. 722, Dalingshan Duan, Shida Road, Dalingshan Town,  Dongguan Guangdong CN 523820 "
MA-M,485E0E8,ITFC,"365, Sinseon-ro, Nam-gu, Busan, Republic of Korea Busan Nam-gu KR 48548 "
MA-M,485E0EE,ELOOM SYSTEM,"87-26, Seokjeong-ro 301beon-gil Michuhol-gu Incheon KR 22117 "
MA-M,C4FF847,NEKMA M.Mesek P.Mesek B.Mesek,Przędzalniana 68 Łódź Łódzkie PL 90-338 
MA-M,C4FF846,"Lens Technology (Xiangtan) Co.,Ltd","16 Baishi West Road, Xiangtan Economic and Technological Development Zone Xiangtan Hunan CN 411100 "
MA-M,C4FF844,MALHOTRA ELECTRONICS PRIVATE LIMITED,"11C, UDYOG KENDRA, ECOTECH-III GREATER NOIDA UTTAR PRADESH IN 201306 "
MA-M,ECA7B16,Digital Audio Labs,1266 Park Rd Chanhassen MN US 55317 
MA-M,B84C87E,Private,
MA-M,C85CE20,Fela Management AG ,Basadingerstrasse 18 Diessenhofen  CH 8253 
MA-M,301F9A9,Deep Sentinel ,600 Main Street Suite C PLEASANTON CA US 94566 
MA-M,B84C871,em-trak,"wireless house, westfield industrial estate Midsomer Norton Bath Somerset GB BA3 4BS "
MA-M,B84C877,"Beijing Jiyuan Automation Technology CO.,LTD","Room 808, 8/F Tianchen building, Chaoyang gate, Chaoyang District Beijing  CN 100026 "
MA-M,B84C87D,"DFUN (ZHUHAI) CO,. LTD.","ROOM401,4/F,BUILDING,1,NO5,KEJI6ROAD,CHUANGXINHAIAN,TANGJIA HIGH-TECH ZONE,ZHUHAI,GUANGDONG ZHUHAI GUANGDONG CN 519000 "
MA-M,C022F14,Andritz AB,Köpmangatan 9 Örnsköldsvik Västernorrland SE 89133 
MA-M,C022F11,"COMMUP WUHAN NETWORK TECHNOLOGY CO.,LTD","No.5-2, 3rd Floor, Building A, Wangjiadun Plaza Project, No.52 Changqing Road, Jianghan District,  Wuhan HuBei CN 430000 "
MA-M,C022F1A,"Bosch Automotive Products (Suzhou) Co., Ltd.","126 Su Hong Xi Road, Suzhou Jiangsu CN 215021 "
MA-M,C022F1C,Accelsius LLC,"1835B Kramer Lane, Suite 180 Austin TX US 78758 "
MA-M,C022F1D,Envent Engineering,2721 Hopewell Pl NE CALGARY Alberta CA T1Y 7J7 
MA-M,50482C6,WIKA Mobile Control GmbH & Co.KG,Hertzstr. 32-34 Ettlingen  DE 76275 
MA-M,5491AF2,"SHENZHEN SANMI INTELLIGENT CO.,LTD","Room1806, Building 3, XunmeiTechnology Plaza,No.8 Keyuan RoadYuehai Street Nanshan District, Shenzhen,China Shenzhen  CN 518000 "
MA-M,5491AF4,"DDPAI Technology Co.,Ltd","Floor 12,Yihua finance building, Nanshan software industry park, Xuefu Rd, Nanshan district Shenzhen Guangdong CN 518000 "
MA-M,48DA352,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,48DA357,"ERAESEEDS Co.,Ltd.","3F, 411, Gwannak-daero, Dongan-gu Anyang-si  KR 13939 "
MA-M,5491AFA,"Zhuhai SHIXI Technology Co.,Ltd","Room 901-903, 9/F, Creative Yunduan A, 1 Harbour, Xiangzhou Hi-tech Zone Zhuhai  Zhuhai  CN 519080 "
MA-M,88A6EFE,IONA Tech,164 Society Dr. Unit O Telluride CO US 81435 
MA-M,88A6EF7,TRUWIN,"385, Expo-ro, Yuseong-Gu, Daejeon, South Korea Daejeon  KR 34051 "
MA-M,88A6EF0,Energet LLC,"5, Rafael Elnekave Beit Shemesh  IL 9903657 "
MA-M,D015BB0,FORTUNE MARKETING PRIVATE LIMITED,D-1/2 OKHLA INDUSTRIAL AREA PHASE-II NEW DELHI DELHI IN 110020 
MA-M,B4A2EB2,ONX Inc.,3200 Earhart Dr Carrollton TX US 75006 
MA-M,D015BB4,Esders GmbH,Hammer-Tannen-Strasse 26-30 Haselünne  DE 49740 
MA-M,D015BB3,TePS'EG,"31-14, Hangang-daero 15-gil, Yongsan-gu Seoul  KR 04379 "
MA-M,D015BB9,Stellar Blu Solutions,2060 Eagle Parkway Ft. Worth TX US 76177 
MA-M,50482CC,"Telecam Technology Co.,Ltd","6F, Building A, Shuanghuan Information Technology Industrial Park, No.8, Baoqing Rd, Longgang District Shenzhen  CN 518116 "
MA-M,C8F5D63,BBPOS Limited,"Suite 1602, Tower 2, Nina Tower, 8 Yeung Uk Road, Tsuen Wan, NT Hong Kong China HK 00000 "
MA-M,68DA73B,Gamber-Johnson LLC,5001 Joerns Dr Stevens Point WI US 54481 
MA-M,68DA73C,Delta Surge Inc.,3230 Osgood Common Fremont CA US 94539 
MA-M,68DA738,STEL FIBER ELECTRONICS INDIA PRIVATE LIMITED,"H.NO.10-2/14, PLOT NO. 14/PART, BHARATH NAGAR,R.L.NAGAR,, RAMPALLY,KEESARA, Telangana, 501301 hyderabad  IN 501301 "
MA-M,68DA732,"SHENZHEN ALLDOCUBE SCIENCE AND TECHNOLOGY CO., LTD.","1 Floor, A building,3rd factory,Yujianfeng lndusrty park,289# Huafan Road,Tongsheng community,Dalang,Longhua District, shenzhen Guangdong CN 518100 "
MA-M,50482C3,Immunity Networks and Technologies Pvt Ltd,804 DLH Park Rani Sati Nagar s v Road Goregaon West Mumbai  Maharashtra  IN 400104 
MA-M,58C41E1,"JLZTLink Industry ?Shen Zhen?Co., Ltd.","401, 4th Floor, Mars Building, D Building, Liancheng Fasheng Optoelectronic Smart Industrial Park, Sanwei Community, Hangcheng Street, Bao'an District, Shenzhen Guangdong CN 518102 "
MA-M,58C41EE,"Beijing Qiangyun Innovation Technology Co.,Ltd","Huilongguan Town,Changping District Beijing  CN 102208 "
MA-M,68DA733,Softronics Ltd,1080 East Post Road Marion IA US 52302 
MA-M,68DA73D,Sichuan GFS Information Technology Co.Ltd,"4th Floor, Building A, Hangli Building, No. 10, Gaopeng Avenue, High-tech Zone Chengdu  CN 610093 "
MA-M,C86BBC2,Vipaks + Ltd,"Mytnaya St, 40, building 4, ap. 135 Moscow Yakimanka municipal district RU 115162 "
MA-M,C86BBCD,"SCANTECH(HANGZHOU)CO.,LTD","Building 12, No.998, Wenyi West Road, Yuhang District, Hangzhou, Zhejiang. Hangzhou Zhejiang CN 330100 "
MA-M,BC31983,"Shenzhen Qichang Intelligent Technology Co., Ltd.","Room 510, Building 7, Yunli Smart Park, Bantian Street, Longgang District Shenzhen Guangdong CN 518000 "
MA-M,58C41E0,"Guangzhou TeleStar Communication Consulting Service Co., Ltd","Room 701, 7th Floor, 1035 Gaopu Road, Tianhe District Guangzhou Guangdong CN 510640 "
MA-M,58C41E5,"Zhejiang Cainiao Supply Chain Management Co.,Ltd","Block B1,XIXI center,No.588 West Wenyi Road,Xihu District Hangzhou Zhejiang CN 310000 "
MA-M,C86BBCA,Alpha Bridge Technologies Private Limited,"T5-1001, Parsvnath Green Ville, Sector 48 , Sohna Road  Gurgaon Haryana IN 122018 "
MA-M,BC3198A,FUJITSU COMPONENT LIMIED,"Shinagawa Seaside Park Tower, 12-4, Higashi-shinagawa 4-chome, Shinagawa-ku Tokyo JP 140-0002 "
MA-M,B0FF72C,"Hopewheel info.Co.,Ltd.","Jinnovation Park, Jiancaicheng Road, Haidian District, Beijing Beijing  CN 100096 "
MA-M,BC31981,swiss-sonic Ultraschall AG,Semoosholzsstrasse 14 Arbon  CH 9320 
MA-M,90F4218,Mi-Jack Products,3111 W. 167th St Hazel Crest IL US 60429 
MA-M,BC3198C,"Innoflight, Inc.","9985 Pacific Heights Blvd, Suite 250 San Diego CA US 92121 "
MA-M,90F4212,Catvision Ltd.,E14 & 15 Sector 8 Noida Outside of the US IN 201301 
MA-M,90F4219,"Twunicom Life Tech. Co., Ltd.","5F., No. 93, Zhongcheng Rd., Tucheng Dist. New Taipei City  TW 236658 "
MA-M,90F4211,BeEnergy SG GmbH,Weissenburgring 23 Pohlheim  DE 35415 
MA-M,80E4DAF,Private,
MA-M,6C2ADF2,"DAIKO ELECTRIC CO.,LTD",3-2-7 Koraibashi Chuo-ku Osaka-shi Osaka-fu JP 541-0043 
MA-M,FC61791,"Signalinks Communication Technology Co., Ltd","3rd Floor, Building 6, Longxing Sciece park, East Huaning Road, Dalang Street , Longhua District, Shenzhen Shenzhen Guangdong CN 518000 "
MA-M,6C2ADF7,RootV,"Room.705, 38-9, Digital-ro 31-gil, Guro-gu, Seoul, South Korea Seoul ?? KR 08376 "
MA-M,7006925,"CANAAN CREATIVE CO.,LTD.","Building 1, Yard 1, No.81 Beiqing Road, Haidian District Beijing  CN 100144 "
MA-M,7006920,"Techology, LLC",2335 S Ellis St Lakewood CO US 80228 
MA-M,7006923,"BOSSCCTV CO., LTD","6F.-6, No. 22, Sec. 2, Keelung Rd., Xinyi Dist. Taipei City Taiwan (R.O.C.) TW 11052 "
MA-M,800A80F,Private,
MA-M,54083B0,Shenzhen Liandian Communication Technology Co.LTD,"1307, building A4, workshop 2, LiLang International Jewelry Industrial Park, 31 Bulan Road, xialilang community, Nanwan street, Longgang District Shenzhen Guangdong CN 518112 "
MA-M,B8D812F,Private,
MA-M,54083B8,Update Systems Inc.,10545 Baur Blvd. Saint Louis MO US 63132 
MA-M,2C6A6FF,Private,
MA-M,D016F04,"BEIJING XIAOYUAN WENHUA CULTURE COMMUNICATION CO., LTD.","Unit 1,F01,5th Floor,Building 1,No.8,Guangshun South Street,Chaoyang District Beijing  CN 100102 "
MA-M,D016F01,QBIC COMMUNICATIONS DMCC,"1003 Palladium Tower JLT Dubai, UAE Dubai  AE 393518 "
MA-M,6015927,Unipi Technology s.r.o.,Okružní 834/29a Brno Lesná CZ 638 00 
MA-M,D016F0B,worldcns inc.,"174, Namjo-ro 1-gil, Jocheon-eup Jeju-si Jeju-do KR 63335 "
MA-M,E03C1C9,"Ocamar Technologies (Shanghai) Co.,Ltd.","2F, Block C, Bld. 20, No. 2388 Chenhang Road, Minhang District Shanghai Shanghai CN 201100 "
MA-M,2C265FF,Private,
MA-M,90C682F,Private,
MA-M,A0BB3EF,Private,
MA-M,D093958,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,D093953,Nesecure Telecom Pvt Ltd,"Fl No 503, S No 126, Pl No 22/26, Prakash uday, Katraj, Pune-411046 Pune Mahrashtra IN 411046 "
MA-M,5C6AEC6,FEMTOCELL,"#2506,122,Jomaru-ro 385beon-gil, Bucheon-si,  Gyeonggi-do, Koera,14556  Bucheon-si  KR 14556 "
MA-M,7C45F93,"Hangzhou LUXAR Technologies Co., Ltd","23F, NO.17 Jugong Road, Binjiang Zone Hangzhou Zhejiang CN 310051 "
MA-M,7C45F9B,"IngDan China-chip Electronic Technology(Wuxi) Co.,Ltd.","Room 1407-1410, Building C, Huirong Business Plaza, No. 26, Hefeng Road, Xinwu District, Wuxi City Wuxi  CN 214111 "
MA-M,C0EAC3E,Beijing Zhongyuanyishang Technology Co Ltd,"Unit 404, 4th Floor, Building 12, Yard 69, Fushi Road, Haidian District, Beijing Beijing  CN 100000 "
MA-M,C0EAC34,Tokoz a.s.,Santiniho 20/26 Ž?ár nad Sázavou  CZ 591 02 
MA-M,7C45F90,SENSeOR,"1198, avenue du Docteur Maurice Donat,    Mougins   FR 06250 "
MA-M,5C6AECA,"Shenzhen Olax Technology CO.,Ltd","Room 6008, 6th Floor, Jincheng(Baode) Industrial Area, Lixin South Road No.201, FUyong,Baoan,Shenzhen.Guangdong,China Shenzhen Guangdong CN 518000 "
MA-M,7C45F9A,qiio AG,Am Wasser 24 Zurich Zurich CH 8049 
MA-M,8C5DB27,Cleartex s.r.o.,Ampérova 649 Liberec 23 Czech republic CZ 46312 
MA-M,8C5DB24,CoreTigo,Giborei Israel 5 Natanya Natanya  IL 4250405 
MA-M,C0EAC3C,Trumeter,"Pilot Mill, Alfred Street Manchester lancashire GB BL9 9JR "
MA-M,C0EAC32,NEXSEC Incorporated,"Room 201, Floor 2, Unit 2, Building 15, No.3 Gaolizhang Road, Haidian District Beijing  CN 100094 "
MA-M,705A6F5,Acer Connect,"8F,88, Sec. 1, Xintai 5th Rd. Xizhi New Taipei  TW 22181 "
MA-M,8C5DB23,"Yuzhou Zhongnan lnformation Technology Co.,Ltd",Yuzhou Juntaiban Lianluowan Road 2 Yuzhou  CN 461670 
MA-M,705A6F7,WiBASE Industrial Solutions Inc.,"17F., No.3-1, Park St., Nangang Dist.,, Taiwan R.O.C.  Taipei City   TW 115 "
MA-M,C4A5590,"Archermind Japan Co.,Ltd.","4F Shinagawa East One Tower, 2-16-1, Konan Minato-ku Tokyo JP 1080075 "
MA-M,84B386E,"NINGBO XINSUAN TECHNOLOGY CO.,LTD","Room 409, No. 68, Changshou East Road, Yinzhou District NINGBO ZHEJIANG CN 315100 "
MA-M,84B3868,NetworX,5065 Commercial Circle Concord CA US 94520 
MA-M,C4A559C,ALTAM SYSTEMS SL,"Carrer Orient 78-84, 2-8 Sant Cugat del Valles Barcelona ES 08172 "
MA-M,C4A5599,"Shenzhen Meishifu Technology Co.,Ltd.","217, Huichao Building, A3(A4), Yantian Industrial Zone, Yantian Community, Xixiang Street, Bao 'an District Shenzhen Guangdong CN 518000 "
MA-M,0CCC47D,"GODOX Photo Equipment Co., Ltd.","Building 2, Yaochuan Industrial Zone, Tangwei Community, Fuhai Street, Bao'an District, Shenzhen 518103,China Shenzhen  CN 518103 "
MA-M,0CCC476,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,0CCC472,Sun Yan International Trading Ltd.,"Unit F,27/F,Maxgrand Plaza,3 Tai Yan Street, San Po Kong, Kowloon, Hong Kong, China Hong Kong  CN 999077 "
MA-M,0CCC47A,"Rich Source Precision IND., Co., LTD.","8F., No. 219, Sec. 2, New Taipei Blvd. New Taipei City Xinzhuang Dist TW 242 "
MA-M,0CCC475,"DMECOM TELECOM CO.,LTD.","1 F., No. 3, Ln. 72, Yumen Rd., Xitun Dist., Taichung City 40764, Taiwan (R.O.C.) Taichung   TW 407 "
MA-M,84B386A,"Velocio Networks, Inc.",2613 Vista Drive Huntsville AL US 35803 
MA-M,0CCC47B,"Spot AI, Inc.",1350 Old Bayshore Hwy #920 Burlingame CA US 94010 
MA-M,0CCC47C,KUMI ELECTRONIC COMPONENTS,"7/307, 302-7, 3-dan 1-ro, Gumi-si, Gyeongsangbuk-do  Gumi-si Gyeongsangbuk-do  KOREA(SOUTH) KR 39391 "
MA-M,D461374,"Beijing TAIXINYUN Technology Co.,Ltd","Rm 2056 , Building 8, Xiaoyun li , ChaoYang District Beijing China CN 100016 "
MA-M,F0221D2,"Chonel Industry?shanghai?Co., Ltd.",Room 501?Building 24?Lane 8633?Zhongchun Road?Minghang District Shanghai Shanghai CN 201100 
MA-M,D461377,"Beijing Shudun Information Technology Co., Ltd","6 / F, building 1, zone 3 Beijing Hanwei International Plaza, South Fourth Ring West Road, Fengtai District CN 100070 "
MA-M,A0024A5,"Dongguan Amsamotion Automation Technology Co., Ltd","Block A, Zosun Intelligence Creation Zone          Dongguan No.9 Yizhan Road, Yuanwubian Streeet Nancheng District, Gunagdong CN 523000 "
MA-M,F0221DA,"Hangzhou Gold Electronic Equipment Co., Ltd","Room 201, floor 2, building F, Haichuang Park, Zhongdian Haikang Group Co., Ltd., No. 198, aicheng street, Wuchang Street, Yuhang District  Hangzhou Zhejiang  CN 310000 "
MA-M,4C74A75,"AGILITY ROBOTICS, INC.",32114 MALLARD AVE  BUILDING 52 TANGENT OR US 97389 
MA-M,4C74A7E,KYOCERA CORPORATION,"3-7-1, MINATOMIRAI, NISHI-KU, YOKOHAMA-SHI  KANAGAWA JP 2200012 "
MA-M,4C74A7B,traplinked Gmbh,Zollhof 7 Nürnberg BY DE 90443 
MA-M,4C74A71,"Shenzhen Hollyland Technology Co.,Ltd","8F, 5D Building, Skyworth Innovation Valley, Tangtou, Shiyan, Baoan District Shenzhen, China. shenzhen Guangdong CN 518000 "
MA-M,4C74A76,"ABB LV Installation Materials Co., Ltd. Beijing","No.17 Kangding Street, Beijing Economic-Technological Development Area 100176, P.R. China Beijing  CN 100176 "
MA-M,4C74A72,Cyanview,"26, Rue de la Foire Papignies  BE 7861 "
MA-M,D09686C,ECS s.r.l.,Via dell'Artigianato n. 24 Belluno BL IT 32100 
MA-M,D096862,"TMLake Technology Ltd.,","RM2403, Building 1, Block B, KEGU 1st Street, BDA Beijing Beijing CN 100176 "
MA-M,D096867,Private,
MA-M,C49894D,"Jiangsu AIDriving Co.,Ltd.","Room 1401,Beidou Building,6 Huida Road,Jiangbei NewDistrict Nanjing Jiangsu CN 210032 "
MA-M,C498947,"Shenzhen C & D Electronics Co., Ltd.","9th FIoor, Building 9, No.1 Qingxiang road, BaoNeng Science and TechnoIogy Industrial Park, Longhua New District ShenZhen GuangDong CN 518000 "
MA-M,C498945,"shenzhen lanodo technology Co., Ltd","Room 501 Building D, Qiaoan Industry park, No 308 Wuhe Road, Guanlan, Longhua District Shenzhen Guangdong CN 518000 "
MA-M,D09686E,withnetworks,"13, Hangang-daero 11-gil, Yongsan-gu Seoul  KR 04379 "
MA-M,D09686D," CertusNet Information Technology Co.,LTD","6th floor,Shouxiang Technology Building,51 Xueyuan Road,Haidian District,Beijing Beijing Beijing CN 100083 "
MA-M,C483721,"Shenzhen King Will Technology Co., LTD","Room 202-207, Building A7, Tianliao Industrial Zone, Xueyuan Avenue, Taoyuan Street, Nanshan District Shenzhen Guangdong CN 518071 "
MA-M,D4BABA6,"Shenzhen Yueer Innovation Technology Co., Ltd",????????????????2?2??3?B08 ??  CN 518000 
MA-M,D4BABAB,"Qingdao Vzense Technology Co., Ltd.","3 Building, Qingdao Research Institute of Beihang University, No. 393 Songling Road, Laoshan District Qingdao Shandong CN 266000 "
MA-M,D4BABAA,Actiontec Electronics Inc.,2445 Augustine Dr #501 Santa Clara  CA US 95054 
MA-M,D4BABA7,"Shenzhen Double Better Technology Co., Ltd","12A5, Building T1, Fangda Plaza, Beihuan Avenue, Taoyuan Street, Nanshan District Shenzhen  CN 518000 "
MA-M,D4BABA0,"SHENZHEN ACTION TECHNOLOGIES CO., LTD.","3/F,LIFENG BUILDING,42# OF LIUXIAN 1ST ROAD,BAO'AN 71ST DISTRICT, Shenzhen GUANGDONG CN 518101 "
MA-M,D4BABA2,"GuangZhou Ostec Electronic Technology Co.,Limited","2of No.8, West Lane,Jiangcheng Road,Bangjiang East Village,Dalong Street,Panyu District,Guangzhou City,Guangdong,P.R.China Guangzhou  CN 511400 "
MA-M,C483720,Compumedics Germany GmbH,Josef-Schüttler-Straße 2 Singen  DE 78224 
MA-M,D4BABAE,Camozzi Automation SpA,Via Eritrea 20/I BRESCIA ITALY IT 25080 
MA-M,C48372A,"VIE STYLE,INC,",5-10-14 Zaimokuza Kamakura KN JP 2480013 
MA-M,D420006,"HiAR Information Technology Co.,Ltd","Room 501, no.570, Shengxia Road, Pudong  New Area, Shanghai  CN 200120 "
MA-M,D420005,"Monolith Electric?Changzhou?Co.,Ltd.","No.8,Huashan Road,Xinbei District  Changzhou,Jiangsu,China Changzhou Jiangsu CN 213000 "
MA-M,5847CAE,AZURE SUMMIT TECHNOLOGY,"1335 Gateway Drive, Suite 200 Melbourne FL US 32901 "
MA-M,D420009,"WEATHEX CO., LTD.","1/410, 25, Obongdandan 3 RO UIWANG GYEONGGIDO KR 16079 "
MA-M,5847CA6,"Shenzhen C & D Electronics Co., Ltd.","9th FIoor, Building 9, No.1 Qingxiang road, BaoNeng Science and TechnoIogy Industrial Park, Longhua New District ShenZhen GuangDong CN 518000 "
MA-M,5847CA9,"Kingnuo Intelligent Technology (Jiaxing) Co., Ltd.","ROOM.1202,Yongyue Building, YOUCHEGANG TOWN?XIUZHOU DISTRICT Jiaxing Zhejiang CN 314000 "
MA-M,E87829B,Ampner Ltd,Lestikuja 2 Vaasa  FI 65380 
MA-M,D420003,Arbe Robotics Ltd.,"107, Hashmonaim st. Tel Aviv  IL 6713321 "
MA-M,5847CA3,"Fujian Helios Technologies Co., Ltd.","4/F, Helios Building, No. 12 Xiangyue Road, Xiangan District,  Xiamen Fujian CN 361100 "
MA-M,883CC53,"shenzhen Feng Jing Sheng Electronics Technology Co.,Ltd",Fucheng Subdistrict Shenzhen Guangdong CN 518000 
MA-M,883CC55,"Shanghai Ucan Automation Equipment Co., Ltd.","4F, Building (5), No. 8, Hangyi Road, Fengxian District, Shanghai Shanghai  CN 201499 "
MA-M,1874E24,Aggressive Electronics Manufacturing Services Pvt Limited,"Plot  No 264, Sector 6, IMT Manesar MANESAR Haryana IN 122050 "
MA-M,883CC52,NETGEN HITECH SOLUTIONS LLP,B 301 KNOX PLAZA MALAD WEST MUMBAI MAHARASHTRA IN 400064 
