Registry,Assignment,Organization Name,Organization Address
MA-L,18CC23,Philio Technology Corporation,"8F., No.653-2, Zhongzheng Rd New Taipei  TW 242 "
MA-L,98349D,Krauss Maffei Technologies GmbH,Krauss-Mafffei-Str. 2 Munich  DE 80997 
MA-L,880FB6,"Jabil Circuits India Pvt Ltd,-EHTP unit","B-26, MIDC, Ranjangaon, Tal.Shirur Pune Maharashtra IN 412220 "
MA-L,B46698,Zealabs srl,"via Monte Grappa, 25 Lancenigo di Villorba Italy IT 31020 "
MA-L,687CC8,Measurement Systems S. de R.L.,45999 Regal Plaza Sterling VA US 20165 
MA-L,74F85D,Berkeley Nucleonics Corp,2955 Kerner Blvd #D San Rafael California US 94901 
MA-L,B061C7,Ericsson-LG Enterprise,"77, Heungan-daro 81beon-gil, Anyang Gyeonggi KR 431-749 "
MA-L,400107,Arista Corp,40675 Encyclopedia Circle Fremont CA US 94538 
MA-L,30C750,MIC Technology Group,No. 6 Gaoxin 3 road Xi'an Shaanxi CN 710075 
MA-L,4411C2,Telegartner Karl Gartner GmbH,Lerchenstr. 35 Steinenbronn Baden-Wurttemberg DE 71144 
MA-L,8059FD,Noviga,"Lefortovskaya nab., 1 Moscow - RU 105005 "
MA-L,0092FA,"SHENZHEN WISKY TECHNOLOGY CO.,LTD","5/F W2-A,Hight-tech Park South 1 Road,Nanshan District,Shenzhen,Guangdong,China Shenzhen Guangdong CN 518057 "
MA-L,100F18,"Fu Gang Electronic(KunShan)CO.,LTD","No.6 Zheng Wei West Road, Jin Xi Town, Kun Shan City, Jiang Su Province, China Jiang Su  CN 215324 "
MA-L,D0C7C0,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,FCC2DE,"Murata Manufacturing Co., Ltd.","1-10-1, Higashikotari Nagaokakyo-shi Kyoto JP 617-8555 "
MA-L,5CE7BF,"New Singularity International Technical Development Co.,Ltd","8F,NorthStar-Ultrapower Tower, No.13 Beiyuan Road, Chaoyang District, Beijing, China Beijing Beijing CN 100107 "
MA-L,386C9B,Ivy Biomedical,11 Business Park Drive Branford Connecticut US 06405 
MA-L,B42C92,"Zhejiang Weirong Electronic Co., Ltd","North of South Tanghe Road, Lingxi Town,  Wenzhou City  Zhejiang Province CN 325800 "
MA-L,E0D31A,"EQUES Technology Co., Limited","Room 301, Building 1, No.168 Jixin Road,  Shanghai CN 201199 "
MA-L,447E76,Trek Technology (S) Pte Ltd,30 Loyang Way #07-15 Singapore Singapore SG 508769 
MA-L,B0EC8F,GMX SAS,32 Rue Brancion PARIS  FR 75015 
MA-L,4C7F62,Nokia Corporation,Joensuunkatu 7 Salo N.A. FI 24101 
MA-L,580528,LABRIS NETWORKS,Silikon Blok 1 NK 24 Teknokent ANKARA AN TR 06540 
MA-L,407875,IMBEL - Industria de Material Belico do Brasil,"Rua Monsenhor Manoel Gomes,   520 Rio de Janeiro RJ BR 20931-670 "
MA-L,D881CE,AHN INC.,"1006,Halla sigma valley, 53, Gasandigital 2-Ro Seoul  KR 153 706 "
MA-L,28C825,"DellKing Industrial Co., Ltd","2F,Building D,Zhongxing Science Park,  No 3,Ganli 2nd Road,Gankeng Community Shenzhen GuangDong CN 518112 "
MA-L,80618F,"Shenzhen sangfei consumer communications co.,ltd","11 science and technology road,shenzhen hi-tech industrial park nanshan district,shenzhen 518057,PRC ShenZhen China/GuangDong CN 518057 "
MA-L,D82A15,Leitner SpA,Via Brennero 34 Vipiteno Bolzano IT 39049 
MA-L,28DEF6,bioMerieux Inc.,595 Anglum Road Hazelwood MO US 63042 
MA-L,987770,"Pep Digital Technology (Guangzhou) Co., Ltd","23F, Yinhui Building, No.117 Longyi Road, Guangzhou Guangdong Province CN 510635 "
MA-L,BC14EF,ITON Technology Limited,"Room 1302,A ablock, Building 4 ShenZhen GuangDong Pronvice CN 518000 "
MA-L,D87CDD,SANIX INCORPORATED,"Creation Core Fukuoka 212, 3-2-16 Kamikoga, Chikushino-shi Fukuoka JP 818-0041 "
MA-L,34466F,HiTEM Engineering,7420 Carroll Road San Diego CA US 92121 
MA-L,68D247,Portalis LC,204 Fort Union Blvd. Ste. 202 Midvale UT US 84047 
MA-L,50B695,"Micropoint Biotechnologies,Inc.","6F, No.3, Industry 5 Road, Shekou Shenzhen Guangdong CN 518067 "
MA-L,B4430D,Broadlink Pty Ltd,"room 1201,  No. 588 jiangnan Rd, Hangzhou Zhejiang province CN 310052 "
MA-L,50A054,Actineon,47751 Fremont Blvd Fremont California US 94538 
MA-L,B48547,Amptown System Company GmbH,Wandsbeker Strasse 26 Hamburg Hamburg DE 22179 
MA-L,748F1B,MasterImage 3D,"131, Gasan Digital 1-ro, Geumcheon-gu Seoul  KR 153-803 "
MA-L,083F76,"Intellian Technologies, Inc.",348-5 Chungho-Ri Jinwi-Myeon  Gyeonggi-Do KR 451-862 
MA-L,A07771,Vialis BV,Loodsboot 15 HOUTEN Utrecht US 3991 CJ 
MA-L,10DDF4,"Maxway Electronics CO.,LTD","2F Building 4,A Section,3rd Industrial zone,Tangtou Shenzhen Guangdong CN 518018 "
MA-L,387B47,"AKELA, Inc.","5551 Ekwill Street, Suite A Santa Barbara California US 93111 "
MA-L,C064C6,Nokia Corporation,Joensuunkatu 7 Salo N.A. FI 24101 
MA-L,14F28E,ShenYang ZhongKe-Allwin Technology Co.LTD,"No.6, Gaoge Road, ShenYang Liaoning CN 110179 "
MA-L,5056A8,Jolla Ltd,Itaemerenkatu 11-13  Helsinki US 00180 
MA-L,A06518,VNPT TECHNOLOGY,HoaLac Hi-Tech Park  HANOI VN 10000 
MA-L,7C8D91,"Shanghai Hongzhuo Information Technology co.,LTD","Room.161,Building 5,No.311 Jingao RD Pudong Shanghai CN 200136 "
MA-L,080371,KRG CORPORATE,41 rue Perier Montrouge  FR 92120 
MA-L,200E95,IEC – TC9 WG43,"3, rue de Varembé Geneva GE CH 1211 "
MA-L,C8F68D,S.E.TECHNOLOGIES LIMITED,#303 Shiodome building Level3 Minato-ku Tokyo JP 105-0022 
MA-L,6C641A,Penguin Computing,45800 Northport Loop West Fremont CA US 94538 
MA-L,CC89FD,Nokia Corporation,Joensuunkatu 7 Salo N.A. FI 24101 
MA-L,707C18,"ADATA Technology Co., Ltd","2F, No.258, Lian Cheng Rd. New Taipei City  TW 23553 "
MA-L,78EC74,Kyland-USA,1107 SE Willow Pl Blue Springs MO US 64014 
MA-L,783D5B,TELNET Redes Inteligentes S.A.,Polígono Industrial Centrovía La Muela Zaragoza ES 50198 
MA-L,D0B523,Bestcare Cloucal Corp.,"4F.,No.106,Sec.1,Xintai 5th Rd., New Taipei City  TW 22102 "
MA-L,24A495,Thales Canada Inc.,105 Moatfield Road Toronto Ontario CA M3B 0A4 
MA-L,D0C42F,"Tamagawa Seiki Co.,Ltd.",1-3-47 Kitainter Kogyodanchi Hachinohe city Aomori-Pref. US 039-2245 
MA-L,549359,"SHENZHEN TWOWING TECHNOLOGIES CO.,LTD.","F 4th ,5th , 6th, No.6 Building, Shenzhen Guangdong US 518129 "
MA-L,C0F991,GME Standard Communications P/L,17 Gibbon Rd. Winston Hills New South Wales AU 2153 
MA-L,90356E,Vodafone Omnitel N.V.,"Via Guglielmo Jervis, 13 Ivrea Italy / Tourin IT 10015 "
MA-L,5C1193,Seal One AG,Berliner Str. 44 Frankfurt am Main Hessen DE 60311 
MA-L,847616,Addat s.r.o.,U krematoria 24 Liberec Liberec CZ 46001 
MA-L,DC0575,SIEMENS ENERGY AUTOMATION," GOA WORKS ,L-6 , VERNA GOA IN  403722 "
MA-L,E40439,TomTom Software Ltd,20th Floor Euston Tower London  GB NW1 3AS 
MA-L,E097F2,Atomax Inc.,"8F-1, No.300, Sec.1, Nei-hu Rd.  Taipei TW 114 "
MA-L,70305E,"Nanjing Zhongke Menglian Information Technology Co.,LTD","3rd Floor,Building A,Area 3 Nanjing Jiangsu CN 210042 "
MA-L,C098E5,University of Michigan,"4808 Beyster Bldg, Ann Arbor Michigan US 48109 "
MA-L,50E14A,Private,
MA-L,0C1262,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen  guangdong CN 518057 "
MA-L,3CD4D6,"WirelessWERX, Inc",22687 Old Canal Rd. Yorba Linda California US 92887 
MA-L,705986,OOO TTV,"No. 75, Okulov Street, Building 8 Perm  RU 614068 "
MA-L,844F03,Ablelink Electronics Ltd,"Flat 1602,16/F Kodak House 2 39 Healthy Street East,   CN  "
MA-L,E8E770,"Warp9 Tech Design, Inc.",3650 Pheasant Run N.E. Blaine MN US 55449 
MA-L,609620,Private,
MA-L,443C9C,Pintsch GmbH,Huenxer Strasse 149 Dinslaken  DE 46537 
MA-L,8CCDA2,"ACTP, Inc.",2400 Sand Lake Rd Orlando FL US 32809 
MA-L,84262B,Nokia,600 March Road Kanata Ontario CA K2K 2E6 
MA-L,986CF5,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen  guangdong CN 518057 "
MA-L,906717,Alphion India Private Limited,"405 Windfall, Sahar Plaza Mumbai Maharashtra IN 400059 "
MA-L,6064A1,RADiflow Ltd.,31 Habarzel St. Tel Aviv  IL 6971045 
MA-L,9CF8DB,"shenzhen eyunmei technology co,.ltd","8/F Yiben Building,No.1063 ChaGuang Road,XiLi Town, Shenzhen Guangdong CN 518055 "
MA-L,0C473D,Hitron Technologies. Inc,"No. 1-8, Lising 1st Rd. Hsinchu Science Park, Hsinchu, 300, Taiwan, R.O.C Hsin-chu Taiwan TW 300 "
MA-L,680AD7,"Yancheng Kecheng Optoelectronic Technology Co., Ltd","No.1 East Road, Kaifa Avenue, Yancheng Jiangsu CN 224007 "
MA-L,BC8893,VILLBAU Ltd.,Üllöi ut 611. Budapest - HU H-1182 
MA-L,447BC4,"DualShine Technology(SZ)Co.,Ltd","No.334-1,LuoTian 3rd Industrial Park, Shen Zhen Guang Dong CN 518000 "
MA-L,407496,aFUN TECHNOLOGY INC.,"2F.,No.3,Lane29,HuLu ST.,Shihlin District, Taipei  TW 11165 "
MA-L,701D7F,"Comtech Technology Co., Ltd.","2F, No. 42, Sec. 3 Chung Yang Rd. New Taipei City  TW 23673 "
MA-L,9C039E,"Beijing Winchannel Software Technology Co., Ltd","8F, Block E, Dazhongsi Zhongkun Plaza No. A Haidian District BEIJING CN 100089 "
MA-L,708D09,Nokia Corporation,Joensuunkatu 7 Salo N.A. FI 24101 
MA-L,98FB12,Grand Electronics (HK) Ltd,"Flat/Room 1120, 11/F Beverley Commercial Centre   HK 999077 "
MA-L,3C1040,daesung network,"#209 e-space Bldg,Guro-dong,Guro-gu Seoul  KR 152-789 "
MA-L,28FC51,"The Electric Controller and Manufacturing Co., LLC",PO Box 468 Saint Matthews SC US 29135 
MA-L,20D21F,Wincal Technology Corp.,1028 South Greenwood Ave. Montebello California US 90640 
MA-L,F89550,Proton Products Chengdu Ltd,1st Ring Chengdu Sichuan CN 610051 
MA-L,7C49B9,Plexus Manufacturing Sdn Bhd,Plot 87 Bayan Lepas Penang MY 11900 
MA-L,9C2840,"Discovery Technology,LTD..","5th floor Building 2,Block A,Internet industrial park, Shenzhen Guangzhou CN 518100 "
MA-L,1C7B21,Sony Corporation,1-7-1 Konan Minato-ku Tokyo  JP 108-0075 
MA-L,6CF97C,Nanoptix Inc.,699 Champlain St Dieppe NB CA E1A 1P6 
MA-L,F8FF5F,"Shenzhen Communication Technology Co.,Ltd","2F,6 Block, Kupai inforport,No.2 Mengxi Street,(North)High-tech Industrial Park, Shenzhen Guangdong CN 518057 "
MA-L,44700B,IFFU,"33, Annyeom-gil 112 beon-gil,jeongnam-myeon Hwaseong-si Gyeonggi-do US 445-968 "
MA-L,1C4158,Gemalto M2M GmbH,Siemensdamm 50 Berlin Berlin DE 13629 
MA-L,BC2B6B,"Beijing Haier IC Design Co.,Ltd","Room 205, Tongheng Building, No.4 Huayuan Road, Haidian District Beijing Beijing CN 100088 "
MA-L,98D331,"Shenzhen Bolutek Technology Co.,Ltd.","Building B, District A, Internet industry base, Baoan Shenzhen Guangdong CN 518000 "
MA-L,38EC11,Novatek Microelectronics Corp.,"No.1-2 Innovation Rd I., Hsinchu  TW 300 "
MA-L,4CCBF5,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen  guangdong CN 518057 "
MA-L,187ED5,shenzhen kaism technology Co. Ltd,37# chuanglong west road pinghu shenzhen shenzhen  CN 518111 
MA-L,841B38,"Shenzhen Excelsecu Data Technology Co.,Ltd","Unit 701-709,7/F，South Block,SDGI Building A, No.2, Shenzhen Guangdong CN 518057 "
MA-L,E0AF4B,"Pluribus Networks, Inc.",1808 Embarcadero Rd Suite B Palo Alto CA US 94303 
MA-L,54A54B,NSC Communications Siberia Ltd,Ordjonikidze 38  Novosibirsk RU 630099 
MA-L,EC2257,"JiangSu NanJing University Electronic Information Technology Co.,Ltd","F7,Block 06 NanJing JiangSu CN 210000 "
MA-L,F037A1,"Huike Electronics (SHENZHEN) CO., LTD.","Huike industrial park,Minying industrial park,Shuitian country,Shiyan,Baoan District SHENZHEN GUANGDONG CN 518108 "
MA-L,58B961,SOLEM Electronique,ZAE La Plaine CLAPIERS  FR 34830 
MA-L,78491D,The Will-Burt Company,169 S. Main St. Orrivlle Ohio US 44667 
MA-L,F46ABC,Adonit Corp. Ltd.,"10689 Rm. A, 9F, No.107 Sec.4 Ren-Ai Rd., Taipei Taipei TW 10689 "
MA-L,840F45,"Shanghai GMT Digital Technologies Co., Ltd",Room 501-505 Zhangjiang Hi-tech Park Shanghai CN 201204 
MA-L,2C5FF3,Pertronic Industries,17 Eastern Hutt Road Wingate  NZ 5019 
MA-L,58639A,TPL SYSTEMES,ZAE DU PERIGORD NOIR SARLAT  FR 24200 
MA-L,28C671,Yota Devices OY,Elektronikkatie 13 Oulu  FI 90590 
MA-L,D86960,Steinsvik,Rundhaug 25 FOERRESFJORDEN Rogaland NO 5563 
MA-L,08EF3B,MCS Logic Inc.,"6F. Samho Center B Bldg., 275-6,Yangjae-Dong, Secho-Ku,Seoul Seoul  KR 137-941 "
MA-L,E8EADA,Denkovi Assembly Electronics LTD,St. Stambolov str. 21 Byala Rousse BG 7100 
MA-L,F85BC9,M-Cube Spa,Corso Cavour 2/2d  Trieste IT 34132 
MA-L,907A0A,Gebr. Bode GmbH & Co KG,Ochshaeuser Str. 14 Kassel  DE 34266 
MA-L,F47A4E,Woojeon&Handan,"569-12, Gasan-dong, Seoul  KR 153-803 "
MA-L,04848A,7INOVA TECHNOLOGY LIMITED,"3F, A Building, QuanYuanFa Industrial Park, No. 72, GuanLan Rd LongHua District Shenzhen CN 518000 "
MA-L,7CB77B,Paradigm Electronics Inc,5340 Canotek Rd Unit#4 Ottawa ON CA K1J 9C6 
MA-L,B0CE18,"Zhejiang shenghui lighting co.,Ltd","Rm801,1th Xinye Building cao he jing Develop Zone Shanghai CN 200233 "
MA-L,A0C6EC,"ShenZhen ANYK Technology Co.,LTD","5F,12B,ZhongXing Industrial Zone, Venture Road ShenZhen GuangDong CN 518054 "
MA-L,78E8B6,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen  guangdong CN 518057 "
MA-L,DCAE04,CELOXICA Ltd,34 Porchester Road  London GB W2 6ES 
MA-L,8005DF,Montage Technology Group Limited,"Rm#A16F, Technolgy Blgd.,Yishan Rd. Shanghai  CN 200233 "
MA-L,102279,"ZeroDesktop, Inc.","125 University Ave, Suite 150 Palo Alto California US 94301 "
MA-L,7C1AFC,"Dalian Co-Edifice Video Technology Co., Ltd","23F , Block A , #32 Huoju Road , Hi-Tech Zone Dalian Liaoning CN 116023 "
MA-L,F08EDB,VeloCloud Networks,720 University Ave. Palo Alto CA US 94301 
MA-L,681D64,"Sunwave Communications Co., Ltd","581,huoju Avenue,BinJiang District  Hangzhou Zhejiang Province CN 310053 "
MA-L,704CED,"TMRG, Inc.",11950 Democracy Drive Reston VA US 20190 
MA-L,C47F51,Inventek Systems,2 Republic Road Billerica Ma US 01862 
MA-L,A897DC,IBM,4400 North First Street San Jose CA US 95134 
MA-L,109AB9,Tosibox Oy,Elektroniikkatie 8  Oulu FI 90590 
MA-L,142D8B,"Incipio Technologies, Inc",6001 Oak Canyon Irvine CA US 92618 
MA-L,CCD29B,"Shenzhen Bopengfa Elec&Technology CO.,Ltd"," Bldg56A,3/F,Baotian Rd3,Xixiang Town shenzhen guangdong CN 518000 "
MA-L,78DAB3,GBO Technology,1150 Bayhill Dr. Ste. 111 San Bruno CA US 94066 
MA-L,700FEC,Poindus Systems Corp.,"5F., No. 59, Lane. 77, Xing-Ai Rd., Neihu Dist.,  Taipei City  TW 114 "
MA-L,68EE96,Cisco SPVTG,5030 Sugarloaf Parkway Lawrenceville GA US 30044 
MA-L,78D38D,HONGKONG YUNLINK TECHNOLOGY LIMITED,15B 15/F CHEUK NANG PLAZA 250 HENNESSY RD HK ShenzhenCity Guangdong Province US 518103 
MA-L,1078CE,"Hanvit SI, Inc.","#201 Daeheung Building, 265-18 Yangjae-dong Seoul  KR 137130 "
MA-L,D41090,iNFORM Systems AG,Europastrasse 15 Glattbrugg  CH 8152 
MA-L,3495DB,Logitec Corporation,"8268 Rokudohara, Misuzu Ina Nagano JP  "
MA-L,9CB793,Creatcomm Technology Inc.,"Rm 619, Buld A, Modern Plaza Kunshan Jiangsu CN 201203 "
MA-L,5C335C,Swissphone Telecom AG,Faelmisstrasse 21 Samstagern Zurich CH CH-8833 
MA-L,D8DA52,APATOR S.A.,ul Gdanska 4A lok. C4 Torun Kujawsko-Pomorskie PL 87-100 
MA-L,587A4D,Stonesoft Corporation,Italahdenkatu 22A Helsinki  FI 00210 
MA-L,F02405,OPUS High Technology Corporation,"1st Floor, No. 367, Gaocui Road Hsinchu City  TW 30064 "
MA-L,84E629,Bluwan SA,"Espace Lumiere, Bat 2 Chatou  FR 78400 "
MA-L,04DF69,Car Connectivity Consortium,3855 SW 153rd Drive Beaverton Oregon US 97006 
MA-L,4C21D0,Sony Corporation,1-7-1 Konan Minato-ku Tokyo  JP 108-0075 
MA-L,78D5B5,NAVIELEKTRO KY,HALLIMESTARINKATU 11 KAARINA  FI FIN-20780 
MA-L,CCBD35,Steinel GmbH,Dieselstrasse 80-84 Herzebrock-Clarholz  DE 33442 
MA-L,6CECA1,SHENZHEN CLOU ELECTRONICS CO. LTD.,"5/F, building. T2, Hi-tech Industrial Park SHENZ GUANGONG CN 518057 "
MA-L,105C3B,"Perma-Pipe, Inc.",7720 Lehigh Ave Niles IL US 60714 
MA-L,349D90,Heinzmann GmbH & CO. KG,Am Haselbach 1 Schoenau Baden Wuertemberg DE 79677 
MA-L,B03850,"Nanjing CAS-ZDC IOT SYSTEM CO.,LTD",699-27 Xuanwu Avenue Nanjing Jiangsu CN 210000 
MA-L,E8481F,Advanced Automotive Antennas,Pol.Ind Can Mitjans s/n Viladecavalls Barcelona ES 08232 
MA-L,D40BB9,Solid Semecs bv.,Oostwijk 18 Uden Noord Brabant NL 5406 XT 
MA-L,F415FD,"Shanghai Pateo Electronic Equipment Manufacturing Co., Ltd.","20th Floor, Metro Tower Xuhui District Shanghai CN 200030 "
MA-L,748E08,Bestek Corp.,"No. 6, Lane 229, Sec. 3, Chang-Xing Rd. Taoyuan  TW 33852 "
MA-L,78F5E5,BEGA Gantenbrink-Leuchten KG,Hennenbusch Menden NRW DE 58708 
MA-L,C47DFE,A.N. Solutions GmbH,Am Brauhaus 12 Dresden Saxony DE 01099 
MA-L,D862DB,Eno Inc.,"2-3-18, Komagome, Toshima-ku Tokyo  JP 1700013 "
MA-L,8C3C07,"Skiva Technologies, Inc.",8330 Sterling St Irving TX US 75063 
MA-L,E4F7A1,Datafox GmbH,Dermbacher Str. 12 - 14 Geisa Thüringen DE 36419 
MA-L,381766,PROMZAKAZ LTD.,"Noviy Arbat street, 21  Moscow RU 119019 "
MA-L,1441E2,"Monaco Enterprises, Inc.",14820 E. Sprague Ave. Spokane WA US 99216 
MA-L,E47D5A,Beijing Hanbang Technology Corp.,"4/F,Skirt Building Haidian District Beijing CN 100080 "
MA-L,70E027,HONGYU COMMUNICATION TECHNOLOGY LIMITED,"Room4B, East Building 210, Shen Zhen Guang Dong Province CN 518040 "
MA-L,A09BBD,Total Aviation Solutions Pty Ltd,Suite 816A / 3 PARKLAND BVDE Brisbane QLD AU 4000 
MA-L,38A86B,Orga BV,Strickledeweg 13 Schiedam  NL 3125 AT 
MA-L,F07765,"Sourcefire, Inc",9780 Patuxent Woods Drive Columbia Maryland US 21046 
MA-L,ECD040,GEA Farm Technologies GmbH,Siemensstrasse 25-27 Boenen Northrhine-Westfalia DE 59199 
MA-L,F80DEA,ZyCast Technology Inc.,"No.33, Lane 181, Chung Hwa Road, Hsin Chu  TW 30060 "
MA-L,B08807,Strata Worldwide,8995 Roswell Road Sandy Springs GA US 30350 
MA-L,5CF370,"CC&C Technologies, Inc","8F, 150, Chien I Rd. Chung Ho Taiwan TW 235 "
MA-L,A4E0E6,FILIZOLA S.A. PESAGEM E AUTOMACAO,"RUA JOAO VENTURA BATISTA, 450  SAO PAULO BR 02054-100 "
MA-L,249504,SFR,40-42 QUAI DU POINT DU JOUR BOULOGNE BILLANCOURT HAUT DE SEINE FR 92100 
MA-L,F45842,Boxx TV Ltd,"Suite 17, Imperial Studios  London GB SW6 2AG "
MA-L,106682,"NEC Platforms, Ltd.",800 Shimomata Kakegawa Shizuoka JP 436-8501 
MA-L,D81EDE,B&W Group Ltd,5070 Francois Cusson Lachine Quebec CA H8T1B3 
MA-L,F084C9,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen  guangdong CN 518057 "
MA-L,D4016D,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,985C93,SBG Systems SAS,"3bis, chemin de la Jonchere Rueil Malmaison Ile de France FR 92500 "
MA-L,A08A87,"HuiZhou KaiYue Electronic Co.,Ltd","3#,Ruttang 2nd area,Tongcheng Avenue Huizhou Guangdong CN 516005 "
MA-L,386793,"Asia Optical Co., Inc.","No. 22-3 South 2nd Road, T.E.P.Z. Taichung Taiwan TW 42754 "
MA-L,0C8268,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,C0C3B6,Automatic Systems,"avenue mercator,5 Wavre Belgium BE 1300 "
MA-L,A0EB76,AirCUVE Inc.,Guro-gu Digital-ro  Seoul KR 152-719 
MA-L,FC4499,Swarco LEA d.o.o.,Finzgarjeva 1A Lesce  SI 4248 
MA-L,DC647C,C.R.S. iiMotion GmbH,Hermann-Schwer-Str. 3 Villingen-Schwenningen  DE 78048 
MA-L,148692,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,A8154D,"TP-LINK TECHNOLOGIES CO.,LTD.","Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan Shenzhen Guangdong CN 518057 "
MA-L,24EA40,Helmholz GmbH & Co. KG,Hannberger Weg 2 Grossenseebach BAY DE 91091 
MA-L,FCDB96,"ENERVALLEY CO., LTD",907-101 DIGITAL EMPIRE II SUWON SI GYEONGGI DO KR 443 734 
MA-L,1423D7,"EUTRONIX CO., LTD.",EUTRONIX BLDG. 4TH FLOOR ANYANG KYEONGGI US 431-804 
MA-L,28CD9C,"Shenzhen Dynamax Software Development Co.,Ltd.","Room 425-426,Block A,No.30,Hangkong Road Shenzhen Guangdong CN 518000 "
MA-L,504F94,Loxone Electronics GmbH,Falkensteinstraße 6 Kollerschlag Upper Austria AT 4154 
MA-L,60B185,ATH system,Osady Lezaku 498 Chrast  CZ 53851 
MA-L,745F00,Samsung Semiconductor Inc.,3566 N. 1St Street San Jose CA US 95134 
MA-L,E0C3F3,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen  guangdong CN 518057 "
MA-L,5C20D0,"Asoni Communication Co., Ltd."," 21F-1, No.97, Sec. 4, Chongsin Rd., Sanchong District New Taipei City Taiwan TW 24161 "
MA-L,ACA430,Peerless AV,2300 White Oak Circle Aurora illinios US 60502 
MA-L,44184F,Fitview,"5615 Scotts Valley Drive, Suite 110 Scotts Valley CA US 95066 "
MA-L,18E8DD,MODULETEK,Unit 4A.4F.B Building. Shenfubao Science and Technology Industrial Park Shenzhen Guangdong CN 518038 
MA-L,D073D5,LIFI LABS MANAGEMENT PTY LTD,7 Cubitt St Richmond Victoria AU 3121 
MA-L,149448,BLU CASTLE S.A.,5 RUE BONNEVOIE  LUXEMBOURG US L-1260 
MA-L,48F925,Maestronic,Futura plaza 2103 Kwun Tong  HK 88 
MA-L,68831A,Pandora Mobility Corporation,"1F., No.33, Fude St Taoyuan Guishan TW 333 "
MA-L,D429EA,Zimory GmbH,Revalerstrasse 100 Berlin Brandenburg DE 10245 
MA-L,34ADE4,"Shanghai Chint Power Systems Co., Ltd.","855 Wenhe Road, Block 4   CN 201614 "
MA-L,541FD5,Advantage Electronics,PO Box 407 Greenwood IN US 46143 
MA-L,ACE97F,IoT Tech Limited,20b Lough Road Lisburn Antrim GB BT28 2HA 
MA-L,A0FE91,AVAT Automation GmbH,Derendinger Strasse 40 Tuebingen  DE 72072 
MA-L,74ECF1,Acumen,"6F, No.207-3, Sec 3, Beisin Rd Sindian Dist New Taipei City US 23143 "
MA-L,90DA4E,AVANU,5205 Prospect Rd San Jose CA US 95129-5034 
MA-L,281878,Microsoft Corporation,One Microsoft Way Redmond Washington US 98052-6399 
MA-L,7038B4,Low Tech Solutions,350 N. Orleans Chicago IL US 60654 
MA-L,84ACA4,"Beijing Novel Super Digital TV Technology Co., Ltd",4F Tower B Jingmeng Hightech building  Beijing CN 100085 
MA-L,5809E5,Kivic Inc.,"670 Sampyeong-dong, Bundang-gu  Seongnam City KR 463-400 "
MA-L,DC6F08,Bay Storage Technology,6200 Stoneridge Mall Road Pleasanton CA US 94588 
MA-L,BC629F,Telenet Systems P. Ltd.,"2 Mani Bhuvan, Cama Road Mumbai Maharashtra IN 400086 "
MA-L,380FE4,Dedicated Network Partners Oy,Linnoitustie 6 Espoo - FI 02600 
MA-L,847A88,HTC Corporation,"No. 23, Xinghua Rd., Taoyuan City Taoyuan County Taiwan TW 330 "
MA-L,A4D856,"Gimbal, Inc",12526 High Bluff Drive San Diego Ca US 92130 
MA-L,785517,SankyuElectronics,2-30-12 Ohta-ku Tokyo JP 146-0091 
MA-L,B47F5E,Foresight Manufacture (S) Pte Ltd,1 Sims Lane #04-09  Singapore SG 387355 
MA-L,B85AF7,"Ouya, Inc",11693 San Vicente Blvd Los Angeles CA US 90049 
MA-L,34F62D,SHARP Corporation,"1 Takumi-cho, Sakai-ku Sakai City Osaka JP 590-8522 "
MA-L,4C8FA5,Jastec,"Jastec B/D 2F, 92-7 Kumgok-dong,  Boondang-gu,  KR 463-804 "
MA-L,78324F,"Millennium Group, Inc.",16 Tech Circle Natick MA US 01760 
MA-L,48F230,"Ubizcore Co.,LTD","Kranz Techno #1420, Sangdaewon 1-dong Seongnam-Si  KR 462-729 "
MA-L,384369,Patrol Products Consortium LLC,1128 Narragansett Blvd. Cranston RI US 02905 
